timestamp,scan_id,currency,value_in_benchmark,benchmark_currency
2025-10-23T02:51:12.973687+00:00,171,Perfect Exalted Orb,2.5517254408060452,Divine Orb
2025-10-23T02:51:12.973687+00:00,171,Exalted Orb,0.0007607702166839388,Divine Orb
2025-10-23T02:51:12.973687+00:00,171,Chaos Orb,0.04055179274746321,Divine Orb
2025-10-23T02:56:29.047822+00:00,172,Orb of Annulment,0.3723368575845928,Divine Orb
2025-10-23T02:56:29.047822+00:00,172,Omen of Light,4.485154525386314,Divine Orb
2025-10-23T02:56:29.047822+00:00,172,Divine Orb,1.0,Divine Orb
2025-10-23T02:56:29.047822+00:00,172,Perfect Chaos Orb,2.572962074978204,Divine Orb
2025-10-23T02:56:29.047822+00:00,172,Perfect Exalted Orb,2.5028249853829663,Divine Orb
2025-10-23T02:56:29.047822+00:00,172,Exalted Orb,0.0007626582082813798,Divine Orb
2025-10-23T02:56:29.047822+00:00,172,Chaos Orb,0.040027671152463314,Divine Orb
2025-10-23T03:01:39.515171+00:00,173,Orb of Annulment,0.3703671744996516,Divine Orb
2025-10-23T03:01:39.515171+00:00,173,Omen of Light,4.480446428571429,Divine Orb
2025-10-23T03:01:39.515171+00:00,173,Divine Orb,1.0,Divine Orb
2025-10-23T03:01:39.515171+00:00,173,Perfect Chaos Orb,2.5726159230096237,Divine Orb
2025-10-23T03:01:39.515171+00:00,173,Perfect Exalted Orb,2.5006981782373217,Divine Orb
2025-10-23T03:01:39.515171+00:00,173,Exalted Orb,0.0007653297833820091,Divine Orb
2025-10-23T03:01:39.515171+00:00,173,Chaos Orb,0.040354837701917806,Divine Orb
2025-10-23T03:08:46.768995+00:00,174,Orb of Annulment,0.37046409919746254,Divine Orb
2025-10-23T03:08:46.768995+00:00,174,Omen of Light,4.497669650591972,Divine Orb
2025-10-23T03:08:46.768995+00:00,174,Divine Orb,1.0,Divine Orb
2025-10-23T03:08:46.768995+00:00,174,Perfect Chaos Orb,2.5721881166410876,Divine Orb
2025-10-23T03:08:46.768995+00:00,174,Perfect Exalted Orb,2.5221236623067775,Divine Orb
2025-10-23T03:08:46.768995+00:00,174,Chaos Orb,0.0405016126820638,Divine Orb
2025-10-23T03:14:36.511881+00:00,176,Perfect Chaos Orb,2.5714049404499337,Divine Orb
2025-10-23T03:14:36.511881+00:00,176,Omen of Light,4.489355281207133,Divine Orb
2025-10-23T03:14:36.511881+00:00,176,Exalted Orb,0.0007636792908650842,Divine Orb
2025-10-23T03:14:36.511881+00:00,176,Chaos Orb,0.040432931237676016,Divine Orb
2025-10-23T03:14:36.511881+00:00,176,Orb of Annulment,0.3702964821876062,Divine Orb
2025-10-23T03:14:36.511881+00:00,176,Divine Orb,1.0,Divine Orb
2025-10-23T03:14:36.511881+00:00,176,Perfect Exalted Orb,2.5905333333333336,Divine Orb
2025-10-23T03:20:22.323349+00:00,177,Perfect Chaos Orb,2.5715627763041558,Divine Orb
2025-10-23T03:20:22.323349+00:00,177,Omen of Light,4.494543408360129,Divine Orb
2025-10-23T03:20:22.323349+00:00,177,Exalted Orb,0.0007639032301245537,Divine Orb
2025-10-23T03:20:22.323349+00:00,177,Chaos Orb,0.04056445714656507,Divine Orb
2025-10-23T03:20:22.323349+00:00,177,Orb of Annulment,0.3700779502095977,Divine Orb
2025-10-23T03:20:22.323349+00:00,177,Divine Orb,1.0,Divine Orb
2025-10-23T03:20:22.323349+00:00,177,Perfect Exalted Orb,2.591355155482815,Divine Orb
2025-10-23T05:27:39.624892+00:00,178,Divine Orb,1.0,Divine Orb
2025-10-23T05:27:39.624892+00:00,178,Omen of Light,4.475546623794212,Divine Orb
2025-10-23T05:27:39.624892+00:00,178,Chaos Orb,0.04026223592546719,Divine Orb
2025-10-23T05:27:39.624892+00:00,178,Perfect Chaos Orb,2.757006734006734,Divine Orb
2025-10-23T05:27:39.624892+00:00,178,Exalted Orb,0.0007560041287656428,Divine Orb
2025-10-23T05:27:39.624892+00:00,178,Perfect Exalted Orb,2.580980243161094,Divine Orb
2025-10-23T05:27:39.624892+00:00,178,Orb of Annulment,0.3695623603707115,Divine Orb
2025-10-23T06:07:29.005001+00:00,180,Divine Orb,1.0,Divine Orb
2025-10-23T06:07:29.005001+00:00,180,Omen of Light,4.409168162776781,Divine Orb
2025-10-23T06:07:29.005001+00:00,180,Chaos Orb,0.04041444981628015,Divine Orb
2025-10-23T06:07:29.005001+00:00,180,Perfect Chaos Orb,2.7517536288740687,Divine Orb
2025-10-23T06:07:29.005001+00:00,180,Exalted Orb,0.0007456111106355108,Divine Orb
2025-10-23T06:07:29.005001+00:00,180,Perfect Exalted Orb,2.554948096885813,Divine Orb
2025-10-23T06:07:29.005001+00:00,180,Orb of Annulment,0.37148977347257983,Divine Orb
2025-10-23T06:47:06.848038+00:00,181,Divine Orb,1.0,Divine Orb
2025-10-23T06:47:06.848038+00:00,181,Omen of Light,4.263478076678671,Divine Orb
2025-10-23T06:47:06.848038+00:00,181,Chaos Orb,0.04042597463682448,Divine Orb
2025-10-23T06:47:06.848038+00:00,181,Perfect Chaos Orb,2.696296975252062,Divine Orb
2025-10-23T06:47:06.848038+00:00,181,Exalted Orb,0.0007426714637681724,Divine Orb
2025-10-23T06:47:06.848038+00:00,181,Perfect Exalted Orb,2.49995583526554,Divine Orb
2025-10-23T06:47:06.848038+00:00,181,Orb of Annulment,0.3697185199875803,Divine Orb
2025-10-23T07:07:47.997816+00:00,184,Divine Orb,1.0,Divine Orb
2025-10-23T07:07:47.997816+00:00,184,Omen of Light,4.332815076560659,Divine Orb
2025-10-23T07:07:47.997816+00:00,184,Chaos Orb,0.040347576045833486,Divine Orb
2025-10-23T07:07:47.997816+00:00,184,Perfect Chaos Orb,2.675540540540541,Divine Orb
2025-10-23T07:07:47.997816+00:00,184,Exalted Orb,0.000727098303202335,Divine Orb
2025-10-23T07:07:47.997816+00:00,184,Perfect Exalted Orb,2.5110709102218536,Divine Orb
2025-10-23T07:07:47.997816+00:00,184,Orb of Annulment,0.36359978958268746,Divine Orb
2025-10-23T07:23:14.355170+00:00,185,Divine Orb,1.0,Divine Orb
2025-10-23T07:23:14.355170+00:00,185,Omen of Light,4.271185778108713,Divine Orb
2025-10-23T07:23:14.355170+00:00,185,Chaos Orb,0.04003743123394389,Divine Orb
2025-10-23T07:23:14.355170+00:00,185,Perfect Chaos Orb,2.5292114093959737,Divine Orb
2025-10-23T07:23:14.355170+00:00,185,Exalted Orb,0.0007253165089359111,Divine Orb
2025-10-23T07:23:14.355170+00:00,185,Perfect Exalted Orb,2.5613660245183887,Divine Orb
2025-10-23T07:23:14.355170+00:00,185,Orb of Annulment,0.36248053497506133,Divine Orb
